Group	PFAM_PROPHANE	PFAM_MANTIS	KO_MANTIS	KO_MANTIS_CONSENSUS	GP_DB2Metagenome_F08	GP_DB2Metagenome_F06	GP_DB2Metagenome_F07	GP_DB2Metagenome_F01	MPA_DB2Metagenome_F08	MPA_DB2Metagenome_F06	MPA_DB2Metagenome_F07	MPA_DB2Metagenome_F01	MQ_DB2Metagenome_F08	MQ_DB2Metagenome_F06	MQ_DB2Metagenome_F07	MQ_DB2Metagenome_F01	PD_DB2Metagenome_F08	PD_DB2Metagenome_F06	PD_DB2Metagenome_F07	PD_DB2Metagenome_F01
k99_41778_1	-;		K07516;K01810;K13810;	K01810	0.0	4.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	4.0	0.0
k99_152608_1	PF03144;		K02355;K17912;	K02355	32.0	72.0	100.0	142.0	7.0	29.0	40.0	49.0	4.0	28.0	80.0	34.0	26.0	122.0	132.0	238.0
k99_50885_1	-;		K01337;	K01337	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_132786_9_k99_213436_1	-;-;	PF02780;PF02780;	K00615;K00615;	K00615K00615	0.0	10.0	12.0	4.0	0.0	4.0	5.0	1.0	0.0	4.0	10.0	2.0	0.0	10.0	10.0	4.0
k99_113192_3_k99_212929_2_k99_39207_4	-;PF00709;-;	PF00709;PF00709;PF00709;	K01939;K01939;K01939;	K01939K01939K01939	24.0	56.0	102.0	36.0	1.0	21.0	33.0	9.0	6.0	32.0	104.0	12.0	14.0	48.0	84.0	22.0
k99_155357_11	-;				0.0	0.0	2.0	22.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	14.0	0.0	0.0	2.0	18.0
Q8TE67	PF07653;				0.0	0.0	0.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	12.0
k99_101520_7_k99_11338_108_k99_119707_1_k99_152546_2_k99_174555_10_k99_17916_8_k99_184503_16_k99_184937_5_k99_201933_1_k99_203679_133_k99_210243_1_k99_212699_1_k99_218309_2_k99_231226_1_k99_232242_1_k99_235950_7_k99_26212_1_k99_73072_1	PF01406;PF01406;PF00133;-;PF01406;PF01406;PF00133;PF01406;PF01406;PF09334;PF01406;PF00133;PF01406;PF00133;PF01406;PF01406;PF00133;-;	PF13603;PF13603;PF13603;PF13603;PF13603;PF13603;PF13603;PF13603;PF13603;PF13603;PF13603;PF13603;	K01869;K01869;K01869;K01869;K01869;K01869;K01869;K01869;K01869;K01869;K01869;K01164;K01869;K01869;K01869;K01869;K01869;K01869;K01869;	K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869K01869	0.0	6.0	6.0	2.0	0.0	1.0	1.0	0.0	0.0	4.0	8.0	0.0	0.0	4.0	4.0	0.0
k99_125130_6_k99_13444_14_k99_237684_2_k99_243882_1_k99_7102_2	-;PF12706;PF16661;PF16661;PF12706;		K07041;K12574;K10747;K07577;K07576;K07041;K12574;K10747;K07577;K07576;K07041;K12574;K10747;K07577;K07576;K07041;K12574;K10747;K07577;K07576;K07041;K12574;K10747;K07577;K07576;	K07576K07576K07576K07576K07576	0.0	2.0	6.0	18.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	8.0	0.0	4.0	2.0	30.0
k99_204639_5	PF00532;	PF02653;PF00532;PF00005;	K10540;	K10540	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_150229_43	PF06723;		K04043;	K04043	76.0	184.0	434.0	220.0	17.0	49.0	113.0	71.0	28.0	70.0	278.0	58.0	44.0	154.0	336.0	214.0
k99_82274_2	PF03764;	PF03764;	K02355;K18220;	K02355	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k99_190081_48	-;		K11395;K01639;K01714;K18127;	K01714	0.0	4.0	4.0	6.0	0.0	1.0	2.0	3.0	0.0	2.0	6.0	2.0	0.0	2.0	4.0	6.0
k99_158421_1_k99_33861_1_k99_62212_1	-;-;PF00210;	PF02915;PF02915;PF02915;	K05919;K00348;K07798;K22405;K19824;K05919;K00348;K07798;K22405;K19824;K05919;K00348;K07798;K22405;K19824;	K19824K19824K19824	8.0	6.0	18.0	12.0	2.0	2.0	3.0	5.0	4.0	0.0	22.0	14.0	6.0	4.0	16.0	18.0
A0A075B7F1_A0A0J9YVY3_P01780_S4R3C0_S4R460	PF07686;PF07686;PF07686;PF07686;PF07686;				52.0	40.0	84.0	156.0	11.0	17.0	24.0	64.0	8.0	10.0	60.0	52.0	26.0	28.0	54.0	124.0
k99_107460_1	PF03952;		K01689;	K01689	8.0	10.0	14.0	14.0	2.0	4.0	7.0	5.0	4.0	6.0	20.0	8.0	4.0	8.0	14.0	12.0
k99_190081_41	-;		K00849;K18674;K00965;	K00849	4.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	2.0	4.0	2.0	0.0
k99_152070_1	PF00395;		K12287;K01179;K02034;K01183;K01181;K20276;		8.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
k99_210261_5	PF13685;	PF01761;	K19969;K21342;K13829;K16020;K01735;K01524;	K01735	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_134313_6_k99_3619_22	PF01268;PF01268;	PF01268;PF01268;	K00288;K01938;K00288;K01938;	K01938K01938	8.0	10.0	14.0	40.0	1.0	4.0	5.0	16.0	2.0	2.0	4.0	2.0	6.0	6.0	10.0	36.0
k99_204810_2_k99_204822_2	-;-;	PF00438;PF02773;PF02772;PF00438;PF02773;PF02772;	K13140;K00789;K13140;K00789;	K00789K00789	8.0	8.0	22.0	4.0	2.0	1.0	3.0	1.0	0.0	6.0	24.0	2.0	6.0	10.0	38.0	8.0
k99_153620_16_k99_155757_12_k99_20602_35	PF06874;-;-;	PF06874;PF00410;PF13782;	K04041;K02994;K06404;	K04041K02994K06404	0.0	4.0	10.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	2.0
k99_57043_4	-;	PF00480;	K00847;		0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0
k99_105183_1	-;		K23271;	K23271	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_104458_20	-;	PF00381;			10.0	4.0	10.0	18.0	2.0	2.0	4.0	1.0	4.0	4.0	8.0	8.0	4.0	4.0	10.0	2.0
k99_136390_67	-;	UPF0210;	K09157;	K09157	8.0	16.0	32.0	18.0	1.0	7.0	13.0	7.0	0.0	10.0	24.0	4.0	6.0	16.0	32.0	20.0
k99_173903_19	-;	PF00456;	K00615;	K00615	0.0	0.0	6.0	12.0	0.0	0.0	3.0	4.0	0.0	0.0	6.0	6.0	0.0	0.0	4.0	6.0
k99_110009_1	-;		K00615;	K00615	4.0	4.0	6.0	4.0	1.0	2.0	3.0	1.0	0.0	2.0	6.0	2.0	2.0	4.0	6.0	4.0
k99_190081_36	PF02518;		K09487;K04079;	K04079	0.0	26.0	50.0	36.0	0.0	8.0	11.0	11.0	0.0	14.0	28.0	14.0	0.0	26.0	50.0	56.0
k99_53394_1	-;		K02838;	K02838	6.0	14.0	20.0	26.0	2.0	5.0	9.0	13.0	0.0	4.0	20.0	14.0	4.0	16.0	20.0	30.0
A6NNH2	PF15288;				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k99_30336_7	PF12706;	PF17770;	K12574;	K12574	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
k99_146593_60	-;		K05946;K21364;K13660;K13657;K02852;	K05946	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0G2JIW1_P0DMV8_P0DMV9_P17066_P34931_P48741_Q53FA3_V9GZ37	PF06723;-;-;-;PF06723;PF06723;-;PF06723;				8.0	8.0	12.0	0.0	2.0	4.0	4.0	0.0	2.0	4.0	2.0	0.0	8.0	14.0	16.0	0.0
k99_215105_3	-;		K11788;K01933;	K01933	0.0	2.0	6.0	22.0	0.0	1.0	2.0	4.0	0.0	2.0	4.0	2.0	0.0	2.0	4.0	14.0
k99_146593_62	-;		K09811;K09812;	K09812	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_250112_10_k99_75082_1_k99_82863_16	-;-;-;	PF07432;PF07432;			4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
k99_146593_61	-;		K09684;K07720;K02647;	K02647	4.0	6.0	2.0	22.0	0.0	1.0	1.0	4.0	0.0	2.0	4.0	4.0	2.0	6.0	6.0	24.0
k99_226737_3_k99_41630_5_k99_47070_2_k99_72990_2_k99_75336_16	PF00333;-;-;PF03719;PF00333;		K02988;K02988;K02988;K02988;K02988;	K02988K02988K02988K02988K02988	8.0	0.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	2.0	0.0
k99_102444_2	PF00338;		K02946;	K02946	0.0	6.0	14.0	8.0	0.0	3.0	7.0	2.0	0.0	2.0	10.0	2.0	0.0	8.0	14.0	10.0
k99_132984_26_k99_13911_1_k99_81928_118	PF07715;-;PF02885;	PF13375;	K02014;K16087;K16091;K00176;K13795;K03616;K03615;K00758;K00756;	K16087K03615K00756	0.0	6.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	2.0	4.0	0.0	0.0	4.0	2.0	2.0
k99_3249_10	-;				0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
k99_52791_9	PF01245;	PF01245;	K02884;	K02884	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0
k99_108014_19_k99_164898_12_k99_211676_64_k99_39776_14_k99_69467_3_k99_74638_30_k99_7801_9_k99_81019_43	PF00327;-;-;-;PF00327;PF00327;-;-;		K02907;K02907;K02907;K02907;K02907;K02907;K02907;K02907;	K02907K02907K02907K02907K02907K02907K02907K02907	0.0	8.0	12.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	4.0	0.0	0.0	4.0	8.0	0.0
k99_248881_1	-;		K03046;K03043;K13797;	K03046K13797	0.0	2.0	8.0	2.0	0.0	1.0	3.0	0.0	0.0	6.0	12.0	2.0	2.0	2.0	8.0	0.0
k99_35233_1	PF00342;	PF00342;	K07516;K01810;K13810;	K01810	8.0	8.0	12.0	2.0	0.0	3.0	3.0	0.0	2.0	2.0	8.0	0.0	8.0	16.0	26.0	8.0
k99_108828_1_k99_126962_1_k99_66898_1	unclassified;PF02952;unclassified;		K01818;K01804;K01818;K01804;		28.0	118.0	236.0	96.0	3.0	39.0	72.0	36.0	4.0	60.0	174.0	42.0	22.0	112.0	234.0	104.0
k99_117664_7_k99_134975_2_k99_163075_2_k99_26031_33_k99_70791_8_k99_7801_13	-;-;PF00410;PF00410;-;-;	PF00410;PF00410;PF00410;PF00410;PF00410;PF00410;	K02994;K02994;K02994;K02994;K02994;K02994;	K02994K02994K02994K02994K02994K02994	0.0	74.0	164.0	42.0	0.0	17.0	38.0	17.0	2.0	28.0	92.0	26.0	0.0	52.0	106.0	58.0
k99_3442_70	unclassified;				8.0	24.0	46.0	0.0	2.0	7.0	16.0	0.0	4.0	10.0	58.0	0.0	2.0	22.0	36.0	0.0
k99_212956_8	-;		K04020;K00625;K00029;K00634;K02028;K13788;	K13788	4.0	16.0	16.0	8.0	1.0	8.0	7.0	3.0	2.0	8.0	26.0	4.0	2.0	12.0	8.0	10.0
k99_118116_63	unclassified;				0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
k99_130904_1_k99_5847_3	-;-;	PF02653;PF00532;PF00005;PF02653;PF00532;PF00005;	K02058;K10439;K10820;K10546;K10543;K02058;K10439;K10820;K10546;K10543;	K10546K10546	8.0	22.0	76.0	26.0	2.0	7.0	27.0	13.0	2.0	10.0	70.0	14.0	6.0	20.0	66.0	22.0
k99_190081_21	PF02127;	PF02127;	K01267;	K01267	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k99_201844_4	-;		K02990;K01754;	K02990	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k99_80598_1	unclassified;		K10240;	K10240	2.0	26.0	42.0	22.0	0.0	9.0	18.0	5.0	0.0	10.0	32.0	4.0	0.0	24.0	32.0	16.0
k99_118116_64	-;				0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_136679_113_k99_193655_188_k99_85929_1	PF06414;-;PF01078;		K11907;K03697;K03696;K16214;K03695;K03694;K07452;K04086;K03798;K11907;K03697;K03696;K16214;K03695;K03694;K07452;K04086;K03798;K11907;K03697;K03696;K16214;K03695;K03694;K07452;K04086;K03798;	K03696K03696K03696	0.0	2.0	4.0	10.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	16.0	8.0
k99_236083_27_k99_52997_55_k99_66158_12	-;-;-;		K03110;K07452;K03110;K07452;K03110;K07452;	K03110K03110K03110	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k99_212956_4	-;		K01262;K14208;K05036;	K01262	0.0	0.0	2.0	10.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	6.0
k99_125394_1	-;	PF01326;	K01006;K01007;	K01006	108.0	238.0	520.0	156.0	25.0	93.0	211.0	57.0	20.0	80.0	322.0	50.0	76.0	262.0	586.0	168.0
k99_132863_2_k99_138474_1_k99_160351_8_k99_162381_16_k99_165519_1_k99_172992_1_k99_177072_6_k99_192616_2_k99_197607_1_k99_206312_3_k99_208296_12_k99_220074_1_k99_231558_1_k99_234422_2_k99_235734_1_k99_258571_8_k99_46249_1_k99_52530_1_k99_59254_1_k99_81494_5_k99_96668_1	PF01926;-;PF09439;-;-;PF03144;-;-;PF13237;PF09439;PF02421;-;-;-;PF01926;-;-;PF02421;PF11987;-;PF09439;		K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K03522;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;K11275;K17675;K02519;	K02519K02519K02519K02519K02519K02519K02519K03522K02519K02519K02519K02519K02519K02519K02519K02519K02519K02519K02519K02519	0.0	4.0	2.0	34.0	0.0	2.0	2.0	12.0	0.0	4.0	4.0	10.0	0.0	4.0	20.0	36.0
k99_212956_7	-;		K00925;K19697;K00932;	K00925	0.0	8.0	16.0	18.0	0.0	3.0	8.0	4.0	0.0	2.0	12.0	6.0	0.0	4.0	14.0	20.0
k99_125159_1_k99_8015_1	-;unclassified;				14.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0
k99_234089_1	-;	PF14492;	K02355;K17912;	K02355	72.0	192.0	336.0	242.0	14.0	77.0	144.0	91.0	18.0	80.0	226.0	82.0	42.0	244.0	368.0	382.0
k99_234089_2	-;		K02992;	K02992	8.0	166.0	306.0	62.0	2.0	70.0	118.0	13.0	4.0	42.0	168.0	12.0	6.0	226.0	372.0	80.0
k99_246769_2	unclassified;		K13819;K15790;K00566;K04488;	K04488	16.0	20.0	48.0	22.0	4.0	14.0	21.0	8.0	6.0	12.0	28.0	10.0	12.0	46.0	56.0	36.0
k99_104128_6_k99_105959_18_k99_110444_1_k99_118687_2_k99_120619_6_k99_121355_2_k99_124617_1_k99_125975_1_k99_127667_15_k99_130506_212_k99_136364_29_k99_14158_130_k99_146696_4_k99_148525_1_k99_153091_4_k99_153782_1_k99_157728_17_k99_160272_11_k99_16244_74_k99_19082_4_k99_19753_15_k99_204957_2_k99_206997_4_k99_207047_1_k99_207977_16_k99_217790_3_k99_224371_11_k99_22531_12_k99_234374_1_k99_235383_21_k99_235628_81_k99_236995_1_k99_241102_4_k99_258753_9_k99_28705_193_k99_3142_16_k99_35991_76_k99_4032_29_k99_46215_3_k99_4635_1_k99_46579_5_k99_48047_2_k99_49177_1_k99_50326_1_k99_51194_5_k99_56128_2_k99_63068_1_k99_66172_1_k99_71481_5_k99_7907_4_k99_94242_1_k99_94568_2_k99_98494_1	PF00155;PF13304;-;unclassified;PF13175;-;-;PF04310;-;PF00155;PF08544;-;-;-;PF00155;-;-;-;PF03776;-;PF10282;-;PF12705;unclassified;PF13304;-;-;-;-;unclassified;-;-;-;-;PF00155;-;-;PF00133;unclassified;-;-;PF12900;PF00589;PF00464;-;PF00005;unclassified;-;-;PF13476;-;-;PF00155;	PF02154;PF10459;PF10282;PF09190;DUF1836;PF08876;	K01176;K00639;K00652;K06857;K02003;K01990;K09695;K19340;K16907;K02193;K02008;K01176;K00639;K00652;K13730;K19701;K01990;K09695;K02193;K03225;K02417;K02416;K02032;K06857;K02003;K01990;K09695;K19340;K16907;K02193;K02008;K14026;K17302;K14023;K06560;K07126;K11699;K16603;K01176;K00639;K00652;K11034;K11035;K01733;K11037;K00872;K01012;K01906;K00639;K10915;K21784;K00643;K00654;K00652;K01176;K00639;K00652;K13730;K19701;K01597;K00949;K02528;K01823;K00176;K13795;K03616;K03615;K03608;K01990;K09695;K02193;K01176;K00639;K00652;K16898;K01144;K03582;K19465;K07464;K03406;K03658;K03657;K01990;K09695;K02193;K01012;K01906;K00639;K10915;K21784;K00643;K00654;K00652;K07739;K19814;K19810;K01843;K00176;K13795;K03616;K03615;K06213;K01176;K00639;K00652;K01176;K00639;K00652;K01176;K00639;K00652;K00176;K13795;K03616;K03615;K01883;K01195;K01192;K01190;K16017;K18979;K00817;K11777;K01091;K05967;K01243;K22292;K01560;K07025;K07058;K20862;K20881;K13292;K06864;K06019;K08723;K05558;K07005;K07006;K04763;K03733;K01176;K00639;K00652;K08300;K08301;K13892;K10824;K19230;K02032;K02031;K12372;K10823;K00176;K13795;K03616;K03615;K02013;K01176;K00639;K00652;K01012;K01906;K00639;K10915;K21784;K00643;K00654;K00652;	K00639K01990K00639K01990K02416K02032K01990K07126K00639K00872K00639K00639K01823K03615K03608K01990K00639K16898K01990K00639K01843K03615K06213K00639K00639K00639K03615K01883K01190K01091K07005K04763K00639K08301K02032K03615K02013K00639K00639	8.0	82.0	182.0	92.0	2.0	29.0	65.0	32.0	4.0	40.0	144.0	42.0	12.0	88.0	138.0	64.0
k99_133203_2_k99_162102_10_k99_205658_2_k99_24330_2_k99_61284_23_k99_73106_2_k99_79225_1	unclassified;-;-;-;-;PF10418;-;		K17995;K00528;K02823;K20203;K17995;K00528;K02823;K20203;K17995;K00528;K02823;K20203;K17995;K00528;K02823;K20203;K17995;K00528;K02823;K20203;K17995;K00528;K02823;K20203;	K20203K20203K20203K20203K20203K20203	0.0	10.0	16.0	30.0	0.0	3.0	2.0	7.0	0.0	6.0	22.0	12.0	0.0	4.0	16.0	26.0
k99_172555_3	PF00496;	PF00528;PF08352;PF00496;PF00005;	K15580;	K15580	0.0	2.0	4.0	8.0	0.0	1.0	2.0	3.0	0.0	2.0	6.0	4.0	0.0	2.0	4.0	6.0
k99_228979_3	-;		K15389;K11718;K00249;K09478;K18402;K00248;K11731;	K00248	0.0	2.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0
k99_131963_86_k99_196989_3_k99_21078_5_k99_238622_92	PF00675;PF00675;PF00675;PF00675;	PF00675;PF00675;PF00675;	K07263;K07623;K00960;K11753;K07263;K07623;K00960;K11753;K07263;K07623;K00960;K11753;K07263;K07623;K00960;K11753;	K07263K07263K07263K07263	14.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0
k99_211986_46_k99_86001_1	PF00128;PF02922;	PF02922;PF02922;	K01534;K01214;K01534;K01214;	K01214K01214	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k99_136654_39_k99_144371_1_k99_145802_4_k99_197047_4_k99_220713_3_k99_26440_1_k99_42316_1_k99_46321_2	PF00343;-;-;PF00343;PF00343;PF00343;-;PF00343;		K06044;K00705;K00700;K02438;K06044;K00705;K00700;K02438;K06044;K00705;K00700;K02438;K06044;K00705;K00700;K02438;K06044;K00705;K00700;K02438;K06044;K00705;K00700;K02438;K06044;K00705;K00700;K02438;K06044;K00705;K00700;K02438;		6.0	6.0	6.0	14.0	1.0	1.0	4.0	2.0	2.0	2.0	4.0	0.0	8.0	8.0	16.0	4.0
k99_228979_4	PF01012;		K03521;K22431;	K22431	6.0	8.0	12.0	2.0	1.0	2.0	4.0	0.0	0.0	2.0	8.0	0.0	4.0	6.0	12.0	0.0
k99_46333_96_k99_87041_1	PF00460;PF06429;		K02388;K02397;K15125;K02396;K21012;K02390;K03418;K07004;K02388;K02397;K15125;K02396;K21012;K02390;K03418;K07004;	K02390K02390	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_80598_8	-;	PF02915;	K05919;K00348;K07798;K22405;K19824;	K19824	180.0	406.0	1090.0	420.0	44.0	191.0	484.0	154.0	12.0	126.0	516.0	170.0	100.0	392.0	934.0	376.0
k99_131896_11_k99_176980_2_k99_194336_1_k99_195396_9_k99_210569_69_k99_221196_18_k99_235504_1_k99_25062_6_k99_257014_2_k99_4183_43_k99_79016_82	PF17910;-;-;PF00586;PF00586;-;PF00586;-;-;PF00586;PF00586;	PF02421;	K03322;K04758;K04759;K03709;K09819;K03711;K11788;K01933;K11788;K01933;K11788;K01933;K11788;K01933;K11788;K01933;K11788;K01933;K11788;K01933;K11788;K01933;K11788;K01933;K11788;K01933;	K04759K01933K01933K01933K01933K01933K01933K01933K01933K01933K01933	0.0	8.0	22.0	62.0	0.0	6.0	7.0	13.0	0.0	8.0	26.0	14.0	0.0	10.0	18.0	60.0
I3L486_I3L4Y3	unclassified;unclassified;				36.0	44.0	128.0	2.0	5.0	11.0	37.0	0.0	6.0	18.0	82.0	2.0	12.0	26.0	84.0	2.0
k99_133592_1	-;	PF03144;	K02890;K04040;K00236;K02358;	K02358	70.0	110.0	204.0	214.0	15.0	50.0	81.0	76.0	14.0	48.0	144.0	82.0	44.0	112.0	200.0	218.0
k99_132186_1_k99_166131_1_k99_19592_1_k99_44710_8_k99_50782_1_k99_9844_1	PF03144;-;-;-;-;PF01926;	PF14492;PF03764;PF14492;PF03764;PF14492;	K02355;K18220;K02355;K18220;K02355;K02355;K02355;K02355;K18220;	K02355K02355K02355K02355K02355K02355	16.0	0.0	0.0	6.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	4.0	6.0	0.0	0.0	2.0
k99_113190_4_k99_136696_1_k99_83095_3	PF03144;-;-;	PF14492;PF03764;	K02355;K17912;K02355;K17912;K02355;K17912;	K02355K02355K02355	40.0	64.0	110.0	84.0	9.0	28.0	45.0	27.0	8.0	28.0	68.0	38.0	26.0	114.0	126.0	124.0
k99_118116_52	-;		K05824;K00030;K00052;K00031;K17750;K07246;	K00052	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0
k99_120541_7_k99_127018_11_k99_147772_3_k99_165620_10_k99_17261_2_k99_57011_44_k99_72518_44_k99_92234_20	PF06541;unclassified;PF17854;PF16198;-;PF01582;-;-;	PF06541;PF04413;PF13676;PF00347;	K01740;K06950;K03466;K03177;K03483;K03642;K02527;K03439;K03177;K03483;K02933;	K03466K03177K02527K03177K02933	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_118116_55	-;		K02437;	K02437	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_117618_3_k99_128790_2	PF01547;-;		K02037;K07282;K21703;K02041;K02040;K02038;K02037;K07282;K21703;K02041;K02040;K02038;	K02040K02040	0.0	16.0	26.0	12.0	0.0	6.0	10.0	5.0	0.0	8.0	28.0	8.0	0.0	14.0	22.0	10.0
k99_168248_2	-;		K00186;K00174;K18355;K03737;K19070;K00169;	K03737	10.0	4.0	12.0	0.0	1.0	2.0	4.0	0.0	2.0	2.0	12.0	0.0	6.0	2.0	6.0	2.0
k99_118226_1	PF01738;		K06889;	K06889	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_105139_34_k99_17361_3_k99_83716_102_k99_91740_6	PF01084;-;-;PF01084;	PF01084;PF01084;PF01084;PF01084;	K15125;K03111;K02963;K15125;K03111;K02963;K15125;K03111;K02963;K15125;K03111;K02963;	K02963K02963K02963K02963	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0
KRHB2_HUMAN_KRHB4_HUMAN_Q9NSB2_Q9NSB4	PF16208;PF16208;PF16208;-;				4.0	4.0	10.0	0.0	1.0	2.0	4.0	0.0	2.0	2.0	8.0	0.0	6.0	4.0	8.0	0.0
Q5T5N4	PF15739;				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k99_183694_1_k99_235628_66	-;-;	PF00924;PF00924;	K16053;K16053;	K16053K16053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_251512_1	-;	PF01293;	K01610;	K01610	24.0	64.0	98.0	226.0	5.0	28.0	39.0	52.0	6.0	24.0	82.0	68.0	12.0	48.0	82.0	180.0
Q14005	PF13180;				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K7EKL3_K7EMR1_K7EQ05_P28799	PF00396;PF00396;PF00396;-;				4.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
k99_103178_3	unclassified;		K01992;		0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
