ProteinSubgroup	MQ_DB2Metagenome_GUT_10	GP_DB2Metagenome_GUT_08	MQ_DB2Metagenome_GUT_08	GP_DB2Metagenome_GUT_10	GP_DB2Metagenome_GUT_09	MQ_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_09	GP_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_08	PD_DB2Metagenome_GUT_08	PD_DB2Metagenome_GUT_06	PD_DB2Metagenome_GUT_09	PD_DB2Metagenome_GUT_10	MQ_DB2Metagenome_GUT_09	MPA_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_10
22ced001-318c-4863-8976-07495e5302b4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
6f0a799e-c6ed-4230-941c-e09461eab7b1	12	10	6	22	6	0	3	0	3	6	2	4	18	4	0	6
d4ded014-cdb6-4e93-b462-280b0805e269	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
f3b8ff1e-6cfa-4a49-8e19-af956712ec80	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
7198b51c-23e3-4aa6-a18d-4e6be7ce6ed9	22	28	24	50	68	0	20	2	11	22	0	60	48	74	0	21
2c671dc3-6a9b-44c2-a2ee-4efb22318a66	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2d47dee8-5c0f-46cf-bd6e-dd450802f927	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	3
5b48cc08-4169-4c13-a2a7-92df589fa469	0	2	0	4	4	0	0	0	0	0	0	2	4	0	0	1
78c17f1a-f8b0-4e04-92fa-a2cc969c922a	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0
de04b4c2-393e-4350-9a4d-aebe6c756287	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
682aaf40-0fa9-44fb-b6e9-623b3ac9f7a4	4	18	8	6	46	4	16	24	6	18	12	34	6	46	5	18
73994b15-2958-4a58-a954-b6e8c3991830	10	0	2	12	0	0	0	0	0	4	0	0	12	0	0	6
806a0a7c-76d2-4a57-9402-3e65565932a5	6	6	4	24	16	0	3	0	3	10	0	16	30	24	0	11
2f6b0632-2ebc-4dda-aaaf-f3c2325ebe8e	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
d5f36668-b6bc-4883-8b88-d2a8345eef21	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
c06fddaa-8013-4a1c-8fa8-7266a82e2ee3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0ccf80aa-f8f4-4deb-963d-c131c83b087b	8	6	0	14	12	4	2	16	3	4	4	6	14	0	2	7
4c666e03-fe01-4513-9408-a649a624540b	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
bdd8f9f5-b637-4081-b389-93c7750aeea9	0	0	0	18	0	0	0	0	0	0	0	0	8	0	0	5
81a166d5-2c01-404b-a748-b31a4b52126b	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ecdae21d-674f-4ba4-8b70-cb9643c59898	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
e171fac6-e577-40ae-8ee9-7185150bea71	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
b06948dd-a6ef-4345-b6ab-cf3d1edfd488	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
02e91bde-fcd6-4ccc-a0cb-a654c8600e00	4	8	6	8	4	0	2	0	5	6	0	6	6	4	0	4
f27963a0-36ab-43d5-8037-3bc07898ea56	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1e8321f3-ff00-4f10-aca2-f4e6808aadaa	0	0	0	0	0	0	0	8	0	0	8	0	0	0	1	0
f508bc6f-36b1-45cd-a721-63d0b25bb01c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
57acbf31-68b3-4d2e-a760-284ecbe039be	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
15d183fe-15ff-4170-a73a-091e75f314bf	0	2	0	2	0	0	0	0	1	2	0	0	0	0	0	0
e072aa70-09cb-43b4-9114-ae2e084acaf5	12	0	0	18	0	0	0	4	0	0	2	0	20	0	0	8
43485a1f-8e0b-41e7-94fa-07a82315cfec	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
2b9a3e65-56de-4f2f-a3d3-05b06ca71d85	0	0	0	0	0	4	0	12	0	0	8	0	0	0	2	0
19ffb82e-6d4a-4850-97cc-297ec998e7b5	0	0	0	0	0	2	0	4	0	0	2	0	0	0	1	0
b33eefe3-8cc0-4013-9c2d-5a65398aa80e	0	2	0	0	2	0	1	0	0	2	0	2	0	4	0	0
307e1218-2d1d-4b83-8db3-40ccbf7f569e	6	2	2	8	4	0	1	2	0	2	4	4	6	2	0	3
827ff104-e865-41b6-89b8-8eb8a1554475	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
d7658c87-5d01-495f-b153-b49f1bb4d703	2	30	16	12	26	0	14	0	12	16	0	20	8	36	0	3
92def519-da40-4543-8473-56589dec8cf5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2179ba37-e2e5-4733-b742-f68065dc0430	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
273926e1-5ec2-492b-8e22-60c292900f5c	0	14	8	0	6	0	2	0	4	8	0	6	0	4	0	0
87e4a770-a26f-4ce1-a68e-3c7db35fbd70	0	2	0	0	2	0	1	0	1	2	0	2	0	0	0	0
0c4e4914-7dae-459f-b688-6d0c46b9be01	0	0	0	0	0	0	0	4	0	0	2	0	0	0	1	0
e64d6292-bf51-45fd-baec-d33207295cea	4	0	0	18	0	0	0	0	0	0	0	0	12	0	0	6
28b663f8-d90e-45a0-af29-80afc84ff9f0	2	0	0	2	0	0	0	0	0	0	0	0	4	0	0	1
3787c5dc-b6d1-4f3c-9367-2dcafa9019a2	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
b2f84a3b-de7c-4fe6-8155-224e060bc848	6	0	0	6	0	0	0	0	0	0	0	0	4	0	0	2
5a6815f5-1103-4b8b-9c57-a6f333d82d14	2	4	2	2	16	0	4	12	0	0	0	2	0	0	1	1
89430256-3c1a-45a9-8abe-85dc7311a343	0	8	4	0	8	0	2	0	2	6	0	6	0	0	0	0
fd03b4e2-3117-4918-8874-11fc7acf3b63	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
e6c7e0f8-1362-4736-8e59-330d0e89616e	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
f2c43324-4e20-4e74-99fb-316164f55158	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9b7e7fb8-eb1a-427b-a0bb-1b1fbedbacfe	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1775e02-bee0-4a36-92e6-2d4b4f2dde64	0	10	2	0	2	0	0	0	2	8	0	2	0	0	0	0
b4d86da5-1536-4d97-be6c-a1382ede9f38	0	44	24	10	62	0	23	20	13	32	8	50	8	70	3	1
80651dd9-ce61-487e-9f32-8a4a5897e391	12	16	10	16	46	8	18	40	7	12	20	26	16	34	6	3
de2146e9-597c-49aa-93c5-3a02bf732f33	0	2	0	0	4	0	2	0	0	2	0	4	0	4	0	0
6e56a9e2-5cd8-48cc-9fee-591f9bdcdc35	2	0	0	4	0	0	0	0	0	0	0	0	2	0	0	1
c078b571-f9de-4b3f-af60-d84973fb4e76	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
1aed82d1-a8d6-4171-a595-f01877cb588d	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	2
81cd9891-1e00-4a58-bfdb-3352a4cc921b	2	0	0	6	2	0	1	0	0	0	0	0	2	0	0	0
91f33ba2-ab4d-4d36-9108-e60662211629	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
4aa39273-eb6d-4a5f-b764-d1b92930c320	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
fec6baf0-1989-4d30-93c6-910ebb002188	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0ee12c7e-4732-431c-bff8-bbd30a2628ba	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
038d0285-4c96-4729-8f52-b2f7e36066a6	4	0	0	8	0	0	0	0	0	0	0	0	8	0	0	3
ad5e1ea2-6d16-4d28-ab15-f05b9d2258df	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
51bdc2c3-f8ce-432b-b7c0-8deec47ee6fc	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
7f6384db-fc6e-41ce-8bcc-f00039a5c2da	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
81d3940e-ea56-477b-b7d1-2d2be247763a	20	46	28	34	92	16	38	60	19	40	28	84	34	96	12	12
a8c378c2-c09c-47a5-af8b-ae2613b2c005	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
7d105af8-0250-4919-a1f4-c5eeddd9d16e	8	8	4	12	14	2	5	16	3	8	8	14	14	20	2	3
a3d9fa10-f963-433b-8039-5fb1d25a08f4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
73e85de8-22d2-41fe-b523-f9b0336cc446	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0a7dd009-5f18-4a20-9535-1ba6e7872631	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
c1d2ac6e-3f5a-498f-aeeb-aa4de2ff6a70	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
41fe1c32-ff8a-48d6-9eb0-62ba8794cbe5	6	0	0	20	6	2	2	6	0	0	2	4	14	6	1	9
54f3d97d-e2da-46cc-b3fe-9a2b1afe6a1a	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
09324491-4a19-4623-be9b-a3b3610a5bcd	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
b0b2e3d9-e55c-42d9-a7ea-6a35e209fcca	0	2	2	4	10	0	0	0	0	0	0	8	0	0	0	0
83e422f0-4f9d-4665-902e-3a79823351e2	48	22	14	96	36	4	10	14	9	18	8	30	78	34	2	32
5e1470a6-a081-4420-9484-5c1d2ccc1daa	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
f7ea2671-8932-4595-8f56-91aa7bac0f1c	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0
2a45b5f4-0a0a-4362-a578-ca9aca8bef8c	14	0	0	18	0	0	0	0	1	0	0	0	24	0	0	8
a93652d3-85ba-4e32-84d4-10b0ca4faec0	4	0	0	16	0	2	0	8	0	0	6	0	16	0	1	2
20f12863-4373-49a3-bd54-df2316397320	4	0	0	10	0	2	0	8	0	0	4	0	2	0	1	1
6cf8035f-c747-48d3-b475-3ceb4043bca0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6bed424b-73ee-47d4-8913-6c355471f3bc	0	0	0	6	0	0	0	0	0	0	2	0	4	0	0	0
8ec7da9e-1bab-4ee4-a4be-95ca0f8c4666	6	0	0	22	2	2	1	8	0	0	4	2	12	2	1	6
63a84c0c-96a8-4dd1-851f-64de013f399b	6	0	0	10	2	2	1	8	0	0	4	2	10	2	1	5
c984d2e7-de9c-47fc-b139-d93579a7cdca	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
31c6ee6e-af33-42a3-956b-1301de3eb62e	2	0	0	16	0	0	0	0	0	0	0	0	10	0	0	5
e45e9464-6d85-4d9b-9f53-9bf88740d3c3	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	3
da843b6d-590e-40cc-bad9-a5cedc42f4c1	8	0	0	16	0	0	0	0	0	0	0	0	16	0	0	5
abae0972-517a-48ba-9636-30778bfb87b9	0	4	2	2	0	0	0	2	1	4	0	0	0	0	0	1
e7f1206e-7206-4135-8327-51484b654f93	0	2	0	2	0	0	0	2	0	2	0	0	0	0	0	1
4fef3916-1295-4c30-954d-13d0f1c7d318	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3086ef70-bb3a-4336-a36e-49be23509374	24	0	0	36	0	0	0	0	0	0	0	0	36	0	0	15
1ecc438b-235f-4398-a578-6ebf7474579a	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
c766ee86-418c-48af-b1f8-3042b53a1387	0	8	4	0	14	0	2	8	0	4	4	14	0	12	2	0
43fe6d31-1726-4219-ab20-7e16f737abe5	2	4	4	6	4	0	2	4	2	2	2	4	8	2	0	1
b9bc7afa-1ebc-4e5e-a8f5-0f698644358b	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
55411ac0-d584-461c-91d4-2ad854c80133	6	42	8	22	60	4	16	30	12	32	14	48	22	36	8	8
79d4b019-4864-468e-833d-cb2972cb25a0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
70be578e-e40e-4c1b-884a-8efbec8fde99	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
555db3ca-377c-4742-abe6-c11d7d345ebf	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0
7c730354-01fb-4560-8d1f-af7ba7dbd555	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
51c7cd2f-1505-4d69-bf89-bf6fd3b83afa	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
b29a1e1a-505a-4aa2-80ec-ca3afd153bd7	0	24	12	4	26	0	7	4	7	22	4	16	4	22	0	0
eb71f191-15c4-48a9-99ef-66bd7739b2ae	0	0	0	0	0	2	0	4	0	0	2	0	0	0	1	0
2cde262f-823a-4e16-9319-1d626245f66b	16	0	0	26	0	0	0	4	0	0	2	0	24	0	1	10
ae808095-23f4-45ff-88e5-d2511dedbc95	0	2	0	0	4	0	2	0	1	2	0	4	0	2	0	0
a6f3d2ed-0621-414f-9bbe-27bdbc2d5d8f	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	1
41e0e7fd-a950-411c-9cae-13ad0aa2e056	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0
f74be28f-0fac-4844-8297-588bae90c4de	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0
2211ab71-f6ea-4e47-8e59-d6c2cf577617	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
d3aebcf8-bcba-462e-98f5-e321965a6b1c	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
13f2ede1-53e1-448e-abf9-40f07c618f42	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
36f64a45-cd91-4ce7-9676-f9f8271791c4	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	3
a7bf4b29-47e7-4a99-b092-cf0940b64fe7	2	2	2	2	0	0	0	2	1	2	0	0	4	0	0	1
ec14a7f5-eee7-4910-9c71-b8d622566998	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
78fbe6fc-e10b-4b51-b37f-aa4251c2c32d	8	0	0	18	0	4	0	18	0	0	16	0	12	0	2	9
40050df3-e660-4529-8950-6808205b29a6	4	0	0	4	0	0	0	0	0	0	0	0	4	0	0	2
37ff051b-61c9-4816-9216-b3766a053a63	12	10	2	12	14	0	7	0	3	4	0	10	10	8	0	7
4ec368c6-1f9b-49ad-86b4-2e4d6e620e98	8	10	4	18	20	0	6	0	3	6	0	18	16	14	0	6
6943576c-0012-4567-a995-8ed62bf00f91	4	10	2	16	22	0	7	0	3	6	0	20	14	18	0	5
59176aa1-ee0b-4264-b3e6-4be6ec231d70	10	10	2	16	28	0	11	0	4	6	0	26	12	18	0	7
0fc0c1c9-1c0d-49e1-91c2-26c1f93e4737	4	0	0	20	0	0	0	0	0	0	0	0	20	0	0	6
5bf8721d-3ff5-4ba5-9b51-49bd2812dab6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
b1c05070-b3ea-440b-bd1d-df995cba2874	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0
05979698-0dc8-4068-a070-88a2509181bf	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
d6e8cc10-cdfd-46ec-9039-cb75a9415b10	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0
f7ebb348-0f86-4e65-add7-f01f3b415b40	0	2	0	0	8	2	3	38	0	2	24	8	0	18	0	0
b722a32e-a07e-463b-b5d9-c19365793bf7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
a721ac51-c200-41b6-886f-8a190c219e0a	6	0	0	18	0	0	0	2	0	0	2	0	10	0	0	8
4688d518-7c02-400b-98f6-4ce8a3a9afd9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c65326a3-e0b9-4e2e-ab1c-fc3a9691f082	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
eeac0b70-3333-47cd-a2d7-9cf059147a2c	0	2	2	0	0	0	0	0	1	2	0	0	2	0	0	0
51d54513-822b-49a2-8130-8aae5595cda9	2	2	2	2	0	0	0	0	1	2	0	0	2	0	0	1
c99b76fa-b729-4eec-a1ae-4fde014472dd	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
ddb1ae95-eada-40eb-9565-191515c1b02c	2	0	0	2	0	2	0	4	0	0	2	0	2	0	1	0
6eb1fcb7-7723-4269-981d-d197367b69d6	0	10	4	4	16	0	5	0	4	6	0	8	6	24	0	2
fa2f13b9-4319-459b-9618-f265b33462f9	0	0	0	0	4	0	1	0	0	0	0	4	0	0	0	0
0d66f940-cea4-4628-b9b6-b437d6cec028	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0
6e78026c-34a4-4ad2-a1ac-bedc2e313230	4	0	0	0	0	0	0	10	0	0	8	0	2	0	2	0
52f45d0c-873a-4097-b140-cd69e29197ec	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
f85a254b-917e-408e-b245-149892801aad	0	2	0	6	0	0	0	0	0	2	0	0	2	0	0	0
0b986b23-39ac-47c7-972e-4d3f88c517e1	0	2	2	2	8	0	4	0	1	2	0	8	2	6	0	0
e1c5748c-e18e-488b-a6b4-4f1fd8bef23a	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4093c77c-d443-4884-862e-cdee9538d2cb	0	4	0	8	4	0	0	0	0	2	0	2	2	0	0	0
ef409794-da3d-40ef-a1d3-1270fed04145	0	2	0	12	6	0	1	0	0	0	0	4	4	4	0	2
0806c8f0-2981-4726-89c8-13fd0ab94fff	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
8c16572b-7e15-41bb-b578-6c1882909e77	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
b716f19d-6e01-4ef0-9376-81d648b38fe9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
020221b8-1bca-4f5d-81b2-686d8674e9d7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
c62e581b-c1e4-428e-a218-0b7aad707e20	10	0	0	12	0	0	0	0	0	0	0	0	10	0	0	6
4a7e4923-7b7b-411e-b6ae-20308add9427	12	0	0	10	0	0	0	0	0	0	0	0	10	0	0	3
f2895cc6-cea8-4863-9f59-0b6b003d8911	2	0	0	6	0	0	0	0	0	0	0	0	4	0	0	3
7b7e2b41-0d99-4905-b298-56e6f88e89c0	2	0	0	10	4	0	0	4	0	0	4	0	4	0	0	3
027c37fd-e441-46e8-8631-dcf5e2a62588	0	0	0	4	0	8	0	18	0	0	6	0	2	0	3	1
17712470-5dc1-4003-856a-347fafb8f845	0	0	0	2	0	2	0	8	0	0	4	0	0	0	1	0
b9601bd7-0ee2-4b0a-9f5d-4364b423a2c4	0	18	8	0	20	0	1	0	5	14	0	22	0	26	0	0
b195429d-ee75-4bbf-83f1-1fa5c9cf8729	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
d789e323-7687-4e4b-b1d7-49a0ef878eb0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
8f0de4c9-c769-41ff-a593-7b8378723d28	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
54d6d8b2-a034-49a9-bd0c-690a0c2b42c9	14	12	4	30	26	2	15	20	3	10	10	20	26	28	4	14
bf03afbc-7815-4a63-ba81-dc5f95618537	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
33361942-19ff-4827-b6de-713b9369db19	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
33cb2cc7-41e3-4f28-9f87-88ad8267cb91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
be71ce52-6bc5-4dcc-b1ff-8ec07fe2742f	4	0	0	14	0	0	0	0	0	0	0	0	10	0	0	6
17968ab1-665e-41ed-82f3-aef201988734	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0
5d825eb0-c486-48df-a50a-94ad8488cc1f	2	0	0	8	0	0	0	0	0	0	0	0	4	0	0	2
9e2a73e1-92b7-404c-96b9-76680ea0e7e3	4	10	10	8	22	0	6	0	3	8	0	18	6	32	0	2
b5abc707-a493-479e-8340-87f751fa6fff	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0
9029a2f9-b96d-4ac5-8290-992f480b8dbc	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
47e17cd0-bcd3-4796-afc7-92dd9216c17b	6	30	16	8	84	0	30	2	11	22	2	86	8	78	0	4
f7d54f4b-3d89-4f78-806a-44260e415d88	12	32	16	28	48	4	17	14	12	26	8	44	26	42	1	12
50c2591c-78bc-449f-b83f-9eafd7e351db	10	34	16	46	62	2	24	6	13	32	4	56	42	50	0	20
8d2b7710-ab53-4cbb-a3ff-6c0763f223c3	0	6	6	4	16	0	4	0	2	6	0	14	4	10	0	0
b9a3d391-0d85-467c-9a23-808668a10bd3	0	0	2	2	6	0	0	0	0	0	0	4	2	0	0	0
0836f915-1cbd-4f7f-b173-5beff4d21fa8	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0
fb0b5e99-5815-4d6c-83ce-ad689bb53c56	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
f58818d8-753d-4c69-8093-6460503edbea	0	4	2	0	6	0	1	0	2	2	0	6	0	6	0	0
21a0aa57-909d-4abd-b6e3-405e417de5db	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0cc0cde2-26fe-4a9a-ad6c-2bad18f69c10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
5c4692c4-ac1a-46e0-9fcb-6fda860e2e4c	4	0	0	8	2	0	1	0	0	0	0	2	10	0	0	2
ec913f61-91bd-40c6-a451-cf1b5189df72	0	0	0	0	6	0	1	0	0	0	0	6	0	4	0	0
89437caa-417c-4d3c-9c27-f59a1abd4a0c	0	0	0	2	4	0	0	0	0	0	0	4	2	6	0	0
91e242b8-8fe0-468b-951e-961c1045cd28	0	0	0	4	2	0	0	0	0	0	0	0	4	0	0	2
692af5b2-5528-42ef-9d0d-53921aa7c40e	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
cc2b5451-a582-4d1c-a0ca-e45aa3276662	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
693141ef-cd7b-476b-b8f9-c68825859bb9	4	0	0	4	0	0	0	0	0	0	0	0	4	0	0	2
aedc9731-ffbd-4918-83b3-b61e2d10bef6	0	0	0	16	0	0	0	0	0	0	0	2	16	0	0	4
ec73da08-d425-4055-a238-bcac5393a7bd	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4c52f189-267f-44a4-b40a-553107846f8d	0	0	0	0	0	0	0	10	0	0	6	0	0	0	3	0
e95b528a-0967-4bcd-aed9-7504b8ab0e7e	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	2
6262e45f-c966-4aba-bbe0-f8345d9a3db5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
e649312f-252f-4a4c-8606-40ca23e3a1db	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
b08a82b3-11c8-4785-b423-b5e702c66779	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
8d4655c4-1478-4b9c-b320-58d29106add1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
50b77aeb-7305-450b-86db-e94173732b4e	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
d0e81c5e-fc02-4c20-b442-264203eb6574	38	12	6	116	20	2	10	28	6	12	14	22	112	14	6	53
922b2da0-174d-4b96-ae64-ebe238a30f6c	4	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0
fd46cfa5-1aee-40be-81e4-2166e6daf89a	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
b9496d46-c5cc-4ce2-9fa4-f2d545ae7416	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
b7592a3f-de13-4f24-98ba-e98819cebea5	0	2	0	0	4	0	0	0	0	0	0	4	0	4	0	0
712e2e16-a00c-4641-b408-72fd1aa36e84	12	2	0	34	6	16	3	36	2	0	22	8	26	10	3	14
cc24c569-04a6-42cd-9953-64fd46540689	0	0	0	0	0	0	0	0	1	0	2	2	4	0	0	1
2b7997e5-e92a-4154-9b8d-a0bb4535b271	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	3
0a4a06d4-6d6e-47d5-867f-a8f789c79081	18	8	4	58	22	0	9	0	4	4	0	18	42	18	0	17
d7451a86-830b-40a9-a743-1b2cb7976e1e	0	0	0	6	2	0	0	0	0	0	0	0	6	0	0	0
db5bc2fe-154b-4ea4-8414-30377118af73	10	34	18	30	56	0	14	0	14	30	0	48	18	56	0	12
c734994a-538b-45c2-bef2-0a845fbf3c4c	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1
4758a4a6-1cb3-423f-a082-4fb353335d93	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
d07c10b3-f181-4ff3-8fee-27899176b377	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ca6f9149-4cd9-4613-a42b-a884e91f684a	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
61284252-d2b3-4d04-854e-33a437aad744	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0
f47dbae9-76bf-4a37-b392-30d945df0a88	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90e9a592-eafe-4e3f-9eab-93b904a814a8	8	0	0	14	0	0	0	0	0	0	0	0	10	0	0	1
718a1959-4182-4e6b-8435-4e49a21c471a	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0c9c26f6-e73f-45f7-900d-87ab499ac643	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0
984f2757-8468-405f-8172-efbf81483ab8	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
856fca9c-364d-4d01-a5b0-990bfb125ed7	0	0	0	0	0	0	0	4	0	0	2	0	0	0	1	0
95f994e9-245c-497e-bb23-f6a5e7042dc9	6	2	0	10	8	0	1	0	0	0	0	4	12	6	0	4
d85c14b1-e314-4c7d-acdb-52cb9b740300	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
a60b72c2-2649-43fc-8ca1-00c54fdba3d9	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
1e8b7ad5-8728-4e5b-9877-3e0de1b2dccc	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	1
b4e6ab6d-e459-4c09-b677-4d2c765b2853	8	0	0	8	0	0	0	0	0	0	0	0	8	0	0	3
3aec1f25-e170-4e56-8bdb-df83303eb1cf	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0
6bc653cc-f1dc-4e5f-a955-ad8f36fddd53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
f6781abe-c17f-4f3d-8cda-a9fbb2895ed9	0	2	0	0	2	0	0	0	1	0	0	2	0	0	0	0
06a18012-cc8c-4034-a5a6-e006eaba27bb	0	6	2	0	2	0	1	0	1	2	0	2	0	0	0	0
21b810d8-8feb-4de3-b31e-d5055205d2ea	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
