Group	PFAM_PROPHANE	PFAM_MANTIS	KO_MANTIS	KO_MANTIS_CONSENSUS	GP_DB1UniProt_S03	GP_DB1UniProt_S05	GP_DB1UniProt_S07	GP_DB1UniProt_S11	GP_DB1UniProt_S08	GP_DB1UniProt_S14	MPA_DB1UniProt_S03	MPA_DB1UniProt_S05	MPA_DB1UniProt_S07	MPA_DB1UniProt_S11	MPA_DB1UniProt_S08	MPA_DB1UniProt_S14	MQ_DB1UniProt_S03	MQ_DB1UniProt_S05	MQ_DB1UniProt_S07	MQ_DB1UniProt_S11	MQ_DB1UniProt_S08	MQ_DB1UniProt_S14	PD_DB1UniProt_S03	PD_DB1UniProt_S05	PD_DB1UniProt_S07	PD_DB1UniProt_S11	PD_DB1UniProt_S08	PD_DB1UniProt_S14
C4ILE2	PF00561;		K01048;	K01048	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q8A014	PF14602;	PF04613;	K02536;	K02536	17.0	20.0	8.0	15.0	19.0	25.0	13.0	17.0	8.0	13.0	13.0	10.0	22.0	17.0	18.0	21.0	20.0	14.0	15.0	19.0	6.0	13.0	18.0	14.0
B0N737	-;	PF00269;			0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
Q8A013	-;		K00970;K06950;K00974;K06885;	K06885	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
B0N6R9	-;	PF04205;	K00348;K21559;K03613;K03612;	K03612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B0N739	-;		K00925;K19697;K00932;	K00925	38.0	54.0	0.0	9.0	17.0	0.0	33.0	45.0	0.0	8.0	11.0	1.0	30.0	52.0	0.0	11.0	20.0	4.0	31.0	49.0	0.0	5.0	15.0	1.0
Q8A019	-;				2.0	2.0	3.0	4.0	1.0	0.0	2.0	2.0	1.0	3.0	1.0	0.0	2.0	3.0	4.0	5.0	2.0	0.0	2.0	1.0	3.0	4.0	1.0	0.0
Q8A018	-;		K00791;	K00791	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q8A017	-;	PF07929;			12.0	14.0	0.0	4.0	5.0	7.0	12.0	13.0	0.0	4.0	4.0	4.0	7.0	9.0	4.0	5.0	6.0	5.0	12.0	7.0	0.0	4.0	5.0	4.0
A0A1C7IAR3	-;	PF03977;PF04277;PF00364;PF01039;	K18604;K15036;K19312;		93.0	126.0	17.0	141.0	60.0	46.0	73.0	100.0	16.0	110.0	27.0	14.0	44.0	62.0	38.0	104.0	38.0	24.0	86.0	109.0	15.0	109.0	43.0	20.0
F9ULZ4	-;	PF07690;	K08162;K08163;K08160;K08161;K18926;K08166;K08167;K00836;K08164;K05373;K19576;K19577;K19578;K18567;K18326;K02532;K02575;K08159;K07786;K07785;K06610;K08151;K08195;K18934;K08152;K08196;K18936;K08194;K08156;K08153;K08154;K18215;K18581;K06609;K19552;K08225;K08226;K08223;K00943;K08224;K01876;K03734;K03535;K08227;K05557;K08221;K08222;K03291;K03290;K03445;K03444;K05548;K03762;K03288;K03761;K02030;K08137;K08138;K08218;K08219;K05820;K08139;K02511;K03446;K08217;K08177;K08178;K08176;K13021;K05819;K18552;K18553;K08170;K00286;K02100;K05939;K08368;K07552;K08369;K08168;K08169;	K08153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A1C7IAR1	-;		K02032;K02031;K15583;K05781;	K02031	1.0	2.0	0.0	3.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	2.0	2.0	0.0
A0A1C7IB31	-;		K00001;K00096;K00005;K08317;	K00096	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	6.0	0.0
B0N6R0	PF00005;	PF00005;	K16920;K06020;K11635;K02050;K11631;K10038;K02004;K06857;K19083;K02003;K02068;K01990;K02032;K02065;K02031;K02041;K19079;K09810;K05685;K09814;K02028;K09812;	K02003	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Q8A012	-;	PF00215;	K13421;K01591;		11.0	20.0	6.0	7.0	20.0	18.0	6.0	11.0	6.0	6.0	15.0	2.0	11.0	19.0	18.0	8.0	22.0	7.0	8.0	19.0	7.0	7.0	15.0	5.0
A0A1C7IB32	-;				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B0N731	PF03807;		K08319;K00020;K00042;K18121;K19809;K19711;K08318;K04940;K19647;	K00020	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0
Q8A011	-;	PF00472;	K15034;K02839;K13924;K02836;K02835;	K02835	3.0	8.0	0.0	4.0	2.0	21.0	2.0	6.0	0.0	1.0	1.0	5.0	5.0	8.0	2.0	7.0	2.0	17.0	2.0	7.0	0.0	3.0	1.0	5.0
B0N6R2	-;	PF13603;	K01869;	K01869	10.0	12.0	0.0	2.0	3.0	0.0	10.0	10.0	0.0	2.0	2.0	0.0	14.0	15.0	0.0	0.0	4.0	0.0	9.0	12.0	0.0	1.0	3.0	0.0
Q8A010	-;		K11788;K01933;	K01933	12.0	22.0	3.0	10.0	15.0	29.0	10.0	19.0	3.0	10.0	14.0	14.0	12.0	29.0	6.0	15.0	12.0	25.0	13.0	16.0	3.0	8.0	10.0	14.0
B0N733	PF06160;	PF06160;	K06286;	K06286	6.0	5.0	0.0	2.0	2.0	0.0	6.0	4.0	0.0	1.0	3.0	0.0	8.0	10.0	0.0	0.0	6.0	0.0	5.0	3.0	0.0	2.0	5.0	0.0
B0ME02	-;		K16951;	K16951	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P0AF12	PF01048;		K01243;	K01243	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0
Q8AA16	PF06968;		K03150;	K03150	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
P0AEP3	-;		K00963;K01840;	K00963	4.0	4.0	2.0	2.0	5.0	6.0	4.0	3.0	2.0	2.0	5.0	4.0	6.0	5.0	4.0	0.0	4.0	0.0	3.0	3.0	2.0	1.0	5.0	5.0
B0ME04	PF00702;		K21064;	K21064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
Q8AA18	-;		K03147;K03574;K14153;K10810;K00788;	K10810	3.0	5.0	1.0	4.0	3.0	4.0	3.0	3.0	1.0	2.0	3.0	1.0	3.0	4.0	2.0	9.0	2.0	5.0	4.0	4.0	1.0	3.0	3.0	2.0
P0AEP1	-;		K08137;	K08137	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q8AA19	-;	PF13568;			72.0	88.0	42.0	167.0	46.0	44.0	61.0	78.0	32.0	135.0	28.0	21.0	31.0	61.0	54.0	101.0	30.0	25.0	65.0	88.0	37.0	158.0	44.0	28.0
B0ME06	-;		K03686;	K03686	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
A0A1C7IAQ9	-;		K03189;K04652;	K04652	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A1C7IB29	-;	PF04223;	K01643;		9.0	9.0	3.0	7.0	6.0	10.0	6.0	6.0	2.0	5.0	3.0	3.0	12.0	9.0	6.0	11.0	4.0	9.0	9.0	10.0	3.0	6.0	3.0	3.0
B0ME07	-;	PF00012;			31.0	47.0	17.0	62.0	42.0	36.0	23.0	35.0	13.0	30.0	29.0	10.0	26.0	27.0	30.0	45.0	36.0	25.0	24.0	39.0	19.0	54.0	45.0	14.0
Q8AA13	PF02581;		K03147;K03574;K14153;K10810;K00788;	K00788	1.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0
A0A1C7IB26	-;		K01880;K01881;K01868;K00876;K01889;	K01868	11.0	18.0	1.0	13.0	3.0	2.0	8.0	9.0	1.0	11.0	0.0	0.0	11.0	22.0	0.0	17.0	2.0	4.0	8.0	13.0	1.0	11.0	3.0	0.0
B0ME08	-;	PF01025;	K03687;	K03687	5.0	9.0	0.0	1.0	5.0	3.0	4.0	8.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	8.0	10.0	0.0	2.0	8.0	4.0
Q8AA14	-;		K03149;	K03149	2.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	6.0	0.0
A0A1C7IB27	-;		K19517;K11441;K00847;K10710;K01193;K18478;K16328;K19978;K00892;K00571;K03332;K00856;K21621;K00846;K22026;K00852;K00874;K01755;K03338;	K00852	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
B0ME09	PF01628;		K03705;	K03705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Q8AA15	PF13667;		K03147;K22466;K22465;	K03147	3.0	4.0	0.0	5.0	9.0	7.0	3.0	2.0	0.0	6.0	2.0	2.0	7.0	7.0	0.0	3.0	0.0	3.0	3.0	3.0	0.0	6.0	8.0	2.0
P0AF18	-;		K01443;K02564;K16787;K00285;K02079;K16786;K01305;		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q8AA10	-;		K04564;K03601;	K04564	53.0	53.0	14.0	39.0	10.0	8.0	53.0	45.0	10.0	45.0	5.0	5.0	38.0	43.0	30.0	35.0	8.0	7.0	53.0	53.0	13.0	44.0	11.0	5.0
Q8AA11	PF00512;	PF00512;	K07678;	K07678	1.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
P0AEP7	-;		K01608;	K01608	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P75901	PF03239;	PF04261;PF09375;PF03239;			1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B0N723	-;	PF00356;			14.0	19.0	0.0	3.0	8.0	0.0	10.0	11.0	0.0	2.0	7.0	0.0	16.0	26.0	0.0	3.0	10.0	0.0	15.0	18.0	0.0	4.0	8.0	1.0
Q8A005	-;		K20069;K03183;K06127;K12502;	K03183	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
B0N6Q4	-;		K14051;	K14051	0.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	11.0	3.0	0.0
Q8A004	-;		K03566;K01923;K01945;K13713;K01756;K01587;	K01923	73.0	91.0	33.0	94.0	87.0	68.0	57.0	65.0	26.0	70.0	61.0	30.0	60.0	67.0	62.0	75.0	64.0	49.0	66.0	77.0	29.0	86.0	85.0	34.0
B0N6Q5	-;		K22074;K13819;K19168;K07126;K13628;K07400;	K22074	0.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Q8A003	-;	PF02562;	K06217;	K06217	0.0	2.0	6.0	4.0	5.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	10.0	1.0	4.0	1.0	0.0	0.0	4.0	3.0	11.0	0.0
B0N726	PF01479;		K01866;	K01866	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
B0N6Q7	-;	PF00438;PF02773;PF02772;	K13140;K00789;	K00789	9.0	8.0	0.0	5.0	3.0	4.0	5.0	3.0	0.0	4.0	3.0	2.0	10.0	8.0	0.0	10.0	2.0	2.0	4.0	6.0	0.0	5.0	3.0	2.0
Q8A009	PF04011;	PF04011;	K03744;	K03744	11.0	9.0	16.0	74.0	24.0	40.0	9.0	8.0	12.0	62.0	16.0	23.0	17.0	13.0	32.0	61.0	22.0	29.0	10.0	9.0	13.0	69.0	24.0	23.0
B0N6Q8	-;		K05808;K05809;K03733;	K05808	30.0	53.0	0.0	28.0	6.0	3.0	25.0	42.0	0.0	23.0	5.0	4.0	26.0	33.0	0.0	27.0	6.0	6.0	25.0	44.0	0.0	25.0	8.0	3.0
B0N728	PF16198;		K03177;K03483;	K03177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q8A008	-;		K01387;K07507;K06872;K11477;	K06872	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
Q8A007	-;		K08680;K15853;K11750;K03928;K07397;K12269;K11751;K01046;K01563;K21193;K01186;K19188;K21159;K07002;K16050;K02238;K21712;K15487;K00627;K07100;K07000;K01181;K10216;K10953;K02170;K10255;K10773;K02169;K01179;K06889;K22250;K01055;K05714;K01990;K19296;K01175;K21104;K01259;K07018;K21105;	K06889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Q8A006	-;	PF08501;	K00244;K10714;K06410;K16182;K00259;K00014;K05887;K13832;	K00014	7.0	9.0	2.0	4.0	2.0	14.0	6.0	7.0	1.0	4.0	1.0	8.0	10.0	10.0	8.0	9.0	4.0	4.0	6.0	7.0	2.0	4.0	2.0	12.0
A0A1C7IAQ4	-;	PF12872;PF01936;			1.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0
A0A1C7IB24	-;		K01198;K01209;	K01198	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
A0A1C7IAQ5	-;		K15511;K13795;K15827;K18356;K12136;K19516;K03522;K02573;K02572;K00196;K00205;K03616;K00533;K05796;	K00196	2.0	4.0	0.0	4.0	1.0	2.0	2.0	5.0	0.0	4.0	0.0	1.0	4.0	7.0	0.0	6.0	2.0	0.0	2.0	4.0	0.0	4.0	1.0	1.0
A0A1C7IB25	-;		K02854;	K02854	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A1C7IAQ2	-;		K01195;K01190;K17592;K01755;	K01190	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A1C7IB22	-;		K03979;	K03979	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
A0A1C7IAQ3	-;		K17742;	K17742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q8A001	-;	PF15975;	K07192;	K07192	48.0	64.0	34.0	112.0	60.0	47.0	35.0	48.0	16.0	48.0	43.0	20.0	53.0	74.0	58.0	89.0	56.0	36.0	44.0	59.0	26.0	91.0	61.0	19.0
B0N6Q0	-;	PF09560;			0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
B0N720	-;		K01924;K01921;K02558;	K01924	10.0	12.0	0.0	4.0	4.0	0.0	9.0	10.0	0.0	4.0	1.0	0.0	12.0	12.0	0.0	0.0	2.0	0.0	7.0	11.0	0.0	3.0	4.0	0.0
Q8A000	-;				2.0	2.0	2.0	9.0	1.0	0.0	0.0	1.0	2.0	6.0	1.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	2.0	2.0	2.0	8.0	1.0	0.0
B0N721	-;				2.0	3.0	1.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0
B0N6Q2	-;	PF00342;	K07516;K01810;K13810;	K01810	57.0	96.0	1.0	47.0	25.0	3.0	43.0	57.0	1.0	37.0	14.0	1.0	47.0	59.0	2.0	48.0	18.0	3.0	52.0	82.0	1.0	42.0	23.0	2.0
B0N722	PF12732;	PF12732;			12.0	19.0	0.0	10.0	7.0	2.0	2.0	5.0	0.0	8.0	6.0	0.0	14.0	12.0	0.0	10.0	6.0	0.0	10.0	14.0	0.0	10.0	7.0	0.0
B0MDN1	PF11973;		K00176;K13795;K03616;K03615;	K03615	1.0	2.0	2.0	9.0	5.0	4.0	1.0	2.0	0.0	6.0	4.0	4.0	3.0	4.0	2.0	11.0	8.0	9.0	1.0	2.0	0.0	9.0	6.0	4.0
Q8AA05	PF14516;		K07496;K06921;	K06921	0.0	4.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	4.0	22.0	0.0
B0MDN2	PF00171;		K15515;K00147;	K00147	6.0	5.0	0.0	3.0	2.0	5.0	4.0	5.0	0.0	0.0	2.0	1.0	8.0	6.0	0.0	4.0	0.0	3.0	6.0	5.0	0.0	2.0	2.0	2.0
Q8AA06	PF15869;	PF15869;			0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q8AA07	unclassified;		K04062;	K04062	8.0	14.0	7.0	11.0	11.0	20.0	5.0	12.0	8.0	10.0	8.0	8.0	13.0	19.0	18.0	16.0	12.0	18.0	8.0	16.0	9.0	9.0	11.0	9.0
B0MDN4	PF00696;		K00931;	K00931	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q8AA08	PF13604;		K16898;K01144;K03582;K19465;K07464;K03406;K03658;K03657;	K03657	6.0	10.0	0.0	11.0	5.0	0.0	4.0	6.0	0.0	8.0	2.0	0.0	7.0	15.0	0.0	16.0	6.0	0.0	4.0	8.0	0.0	7.0	7.0	0.0
Q8AA01	PF16288;	DUF5128;PF17170;			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Q46814	-;		K12528;	K12528	1.0	1.0	1.0	8.0	1.0	5.0	1.0	3.0	1.0	5.0	1.0	1.0	2.0	1.0	2.0	7.0	0.0	8.0	1.0	1.0	1.0	7.0	1.0	2.0
B0MDN8	PF01593;	PF03486;	K07007;	K07007	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Q46812	-;				1.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0
Q89ZZ2	PF08279;		K03655;		2.0	4.0	1.0	1.0	0.0	2.0	1.0	4.0	1.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	4.0	2.0	0.0	0.0	3.0
P75931	-;		K03810;	K03810	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q46811	-;		K12527;	K12527	8.0	9.0	1.0	21.0	3.0	16.0	6.0	4.0	0.0	18.0	3.0	6.0	14.0	8.0	2.0	30.0	2.0	13.0	5.0	5.0	1.0	22.0	2.0	6.0
Q89ZZ6	PF16249;				1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P0AEM4	-;		K02398;	K02398	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
B0MDN0	PF03116;	PF10531;PF01512;PF03116;			0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q89ZZ9	-;		K03752;K04095;	K04095	2.0	1.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	8.0	0.0	0.0	1.0	1.0	2.0	6.0	1.0	0.0
B0N6P2	PF00005;		K09013;	K09013	4.0	2.0	0.0	5.0	6.0	0.0	1.0	1.0	0.0	4.0	4.0	0.0	5.0	5.0	0.0	5.0	8.0	0.0	2.0	1.0	0.0	3.0	6.0	0.0
B0N6P3	PF01458;	PF01458;			6.0	8.0	0.0	0.0	4.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	6.0	0.0	6.0	8.0	0.0	0.0	4.0	0.0
B0N6P4	PF00155;		K11717;K01556;K01620;	K11717	1.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
B0N6P5	-;		K13819;K15790;K00566;K04488;	K04488	1.0	4.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	3.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0
B0N715	PF00156;		K10781;K00759;	K00759	3.0	3.0	0.0	2.0	1.0	0.0	3.0	4.0	0.0	2.0	1.0	0.0	3.0	4.0	0.0	2.0	0.0	0.0	4.0	3.0	0.0	2.0	1.0	0.0
B0N6P6	-;	PF01458;	K07033;		9.0	11.0	0.0	3.0	2.0	0.0	7.0	9.0	0.0	4.0	2.0	0.0	7.0	10.0	0.0	3.0	4.0	0.0	6.0	6.0	0.0	3.0	2.0	0.0
B0N716	-;		K00937;K01092;K00951;K01754;K01139;K00003;K00058;K01752;K21138;	K01139	1.0	1.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0
B0N717	-;		K01892;K02502;	K01892	1.0	2.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0
B0N718	-;		K01876;	K01876	4.0	7.0	0.0	3.0	4.0	2.0	2.0	6.0	1.0	0.0	4.0	0.0	5.0	7.0	0.0	7.0	4.0	0.0	3.0	7.0	0.0	3.0	3.0	0.0
P0AEM9	-;	PF00528;PF00497;PF00005;	K02424;	K02424	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
B0N719	-;		K01262;K01271;	K01271	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
P11071	-;	PF06315;	K00906;	K00906	3.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P62615	-;		K00919;K02528;K16924;	K00919	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A1C7IAT6	-;		K07407;	K07407	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A1C7IB56	-;		K13487;K01768;K03406;K07315;K07711;K05874;K05962;K11633;	K11633	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
